,day,turnSpent,advUsed,location,combat,free?,items,meat,rounds,mox,mus,mys,effectsGained,clover,nativeMonster,hpGain,hpLoss,ncTitle,semirare,itemsUsed,skills,crafting,lineRange,freeNC,macroFrom
369,2,233,1,Summoning Chamber,King Boo,0,"['coin (50)', 'coin (10)', 'Eye of Ed']",12,10,10,5,3,[],,,5,-54,,,"['the rock band flyers!', 'the electronics kit!']","['FIREBALL BARRAGE!', 'FIREBALL TOSS!', 'FIREBALL TOSS!', 'FIREBALL TOSS!', 'FIREBALL TOSS!', 'FIREBALL TOSS!', 'FIREBALL TOSS!']",,"[8066, 8103]",,[]
370,2,234,1,The Penultimate Fantasy Airship,Protagonist,0,"['coin (7)', 'phonics down']",369,3,2,8,3,[],,True,5,0,,,[],"['FIREBALL TOSS!', 'FIREBALL TOSS!']",,"[8103, 8123]",,[]
371,2,235,1,The Penultimate Fantasy Airship,MagiMechTech MechaMech,0,"['coin (7)', 'metallic A', 'photoprotoneutron torpedo', 'oversized pizza cutter']",11,3,5,4,5,[],,True,5,0,,,[],"['FIREBALL TOSS!', 'FIREBALL TOSS!']",,"[8123, 8144]",,[]
372,2,236,1,The Penultimate Fantasy Airship,Random Lack of an Encounter,0,"['coin (7)', 'coin (9)', 'glowing red eye', 'photoprotoneutron torpedo', 'coin (4)', 'blue pixel']",11,3,9,3,3,[],,,5,0,,,[],"['FIREBALL TOSS!', 'FIREBALL TOSS!']",,"[8144, 8170]",,[]
373,2,237,1,The Penultimate Fantasy Airship,Quiet Healer,0,"['coin (8)', 'scroll of drastic healing', 'soft green echo eyedrop antidote', 'Tears of the Quiet Healer']",401,4,3,4,4,[],,True,5,0,,,['the rock band flyers!'],"['FIREBALL TOSS!', 'FIREBALL TOSS!']",,"[8170, 8205]",,[]
374,2,238,0,Sonofa Beach,lobsterfrogman,1,[],0,4,0,0,0,[],,True,0,-104,,,"['the rock band flyers!', 'the rock band flyers!']","['CHEAT CODE: REPLACE ENEMY!', 'USE THE FORCE!']",,"[8205, 8221]",,['terrible mutant']
375,2,238,0,Sonofa Beach,N/A,1,[],0,-1,0,0,0,[],,,0,0,???,,[],[],,"[8221, 8225]",1,[]
376,2,238,1,Sonofa Beach,lobsterfrogman,0,"['coin (8)', 'coin (9)', 'barrel of gunpowder', 'coin (5)', 'white pixel']",197,5,7,4,5,[],,True,5,-53,,,['the rock band flyers!'],"['FIREBALL TOSS!', 'FIREBALL TOSS!', 'FIREBALL TOSS!']",,"[8225, 8253]",,[]
377,2,239,1,Sonofa Beach,lobsterfrogman,0,"['coin (7)', 'barrel of gunpowder', 'coin (3)', 'red pixel']",220,3,10,3,4,[],,True,5,0,,,['the rock band flyers!'],['FIREBALL BARRAGE!'],,"[8253, 8278]",,[]
378,2,240,0,Sonofa Beach,lobsterfrogman,1,[],0,2,0,0,0,[],,True,0,0,,,['the rock band flyers!'],['USE THE FORCE!'],,"[8278, 8287]",,[]
379,2,240,1,Sonofa Beach,lobsterfrogman,0,"['coin (6)', 'barrel of gunpowder', 'coin (3)', 'green pixel', 'Gathered Meat-Clip']",190,3,10,3,4,[],,True,5,0,,,['the rock band flyers!'],['MULTI-BOUNCE!'],,"[8287, 8312]",,[]
380,2,241,1,Sonofa Beach,lobsterfrogman,0,"['coin (8)', 'barrel of gunpowder', 'coin (5)', 'white pixel']",257,3,5,4,8,[],,True,5,0,,,['the rock band flyers!'],['MULTI-BOUNCE!'],,"[8312, 8336]",,[]
381,2,242,1,Sonofa Beach,lobsterfrogman,0,"['coin (6)', 'barrel of gunpowder']",230,3,7,5,4,[],,True,5,0,,,['the rock band flyers!'],['MULTI-BOUNCE!'],,"[8336, 8367]",,[]
382,2,243,1,The Penultimate Fantasy Airship,N/A,0,['Plastic Wrap Immateria'],0,-1,0,0,0,[],,,0,0,Rip Rop Wrappety Do,,[],[],,"[8367, 8371]",,[]
383,2,244,1,The Penultimate Fantasy Airship,Irritating Series of Random Encounters,0,"['coin (6)', 'coin (9)', 'soft green echo eyedrop antidote', 'cocoa eggshell fragment']",436,2,3,8,2,[],,True,5,0,,,[],['MULTI-BOUNCE!'],,"[8371, 8434]",,[]
384,2,245,1,The Penultimate Fantasy Airship,N/A,0,['S.O.C.K.'],0,-1,0,0,0,[],,,0,0,F-F-Fantastic!,,[],[],,"[8434, 8452]",,[]
385,2,246,1,The Castle in the Clouds in the Sky (Basement),N/A,0,[],0,-1,0,0,0,[],,,0,0,The Fast and the Furry-ous,,[],[],,"[8452, 8465]",,[]
386,2,247,0,The Castle in the Clouds in the Sky (Ground Floor),Procrastination Giant,1,['coin (6)'],378,2,6,3,2,[],,True,5,0,,,[],['CHEST X-RAY!'],,"[8465, 8538]",,[]
387,2,247,1,Oil Peak,N/A,0,[],0,-1,0,0,0,[],,,0,0,Unimpressed with Pressure,,[],[],,"[8538, 8543]",,[]
388,2,248,0,The Copperhead Club,sausage goblin,1,"['coin (7)', 'magical sausage casing']",212,6,4,7,16,[],,,5,-137,,,[],"['FIREBALL TOSS!', 'FIREBALL TOSS!', 'FIREBALL TOSS!', 'FIREBALL TOSS!', 'FIREBALL TOSS!']",,"[8543, 8586]",,[]
389,2,248,0,Combing (familiar) Beach Head,N/A,1,[],0,-1,0,0,0,"[('Do I Know You From Somewhere?', 50)]",,,0,0,???,,[],[],,"[8586, 8591]",1,[]
390,2,248,1,The Defiled Nook,spiny skelelton,0,"['coin (8)', 'skeleton bone', 'smart skull', 'spiked femur', 'evil eye', 'skelelton spine', 'succulent marrow']",15,3,2,5,0,"[('Bat-Adjacent Form', 1)]",,True,5,-1,,,[],"['BECOME A BAT!', 'MULTI-BOUNCE!']",,"[8591, 8621]",,[]
391,2,249,1,The Defiled Nook,party skelteon,0,"['coin (7)', 'skeleton bone', 'strawberry daiquiri', 'loose teeth', 'coin (5)', 'blue pixel']",14,4,2,3,2,"[('Bat-Adjacent Form', 1)]",,True,5,-6,,,['the rock band flyers!'],"['BECOME A BAT!', 'MULTI-BOUNCE!']",,"[8621, 8651]",,[]
392,2,250,1,The Defiled Nook,spiny skelelton,0,"['coin (6)', 'skeleton bone', 'smart skull', 'spiked femur', 'evil eye', 'skelelton spine', 'succulent marrow', 'coin (5)', 'green pixel']",10,4,2,3,2,"[('Bat-Adjacent Form', 1)]",,True,5,-4,,,['the rock band flyers!'],"['BECOME A BAT!', 'MULTI-BOUNCE!']",,"[8651, 8686]",,[]
393,2,251,0,The Defiled Nook,sausage goblin,1,"['coin (6)', 'magical sausage casing', 'coin (4)', 'white pixel']",238,5,6,14,7,[],,,5,-118,,,['the rock band flyers!'],"['MULTI-BOUNCE!', 'JUMP ATTACK!', 'JUMP ATTACK!']",,"[8686, 8719]",,[]
394,2,251,1,The Defiled Nook,toothy sklelton,0,"['coin (7)', 'coin (8)', 'loose teeth', 'skeleton bone', 'evil eye']",11,3,5,3,0,[],,True,5,-8,,,['the rock band flyers!'],['MULTI-BOUNCE!'],,"[8719, 8747]",,[]
395,2,252,1,The Defiled Nook,toothy sklelton,0,"['coin (6)', 'loose teeth', 'loose teeth', 'skeleton bone', 'evil eye', 'coin (4)', 'red pixel']",15,3,2,0,6,[],,True,5,-8,,,['the rock band flyers!'],['MULTI-BOUNCE!'],,"[8747, 8777]",,[]
396,2,253,1,The Defiled Nook,party skelteon,0,"['coin (8)', 'skeleton bone', 'strawberry wine', 'loose teeth']",14,3,4,0,3,[],,True,5,-11,,,['the rock band flyers!'],['MULTI-BOUNCE!'],,"[8777, 8802]",,[]
397,2,254,0,The Defiled Nook,N/A,1,[],0,-1,0,0,0,[],,,0,0,"Skull, Skull, Skull",,[],[],,"[8802, 8807]",1,[]
398,2,254,0,The Defiled Nook,N/A,1,[],0,-1,0,0,0,[],,,0,0,"Skull, Skull, Skull",,[],[],,"[8807, 8812]",1,[]
399,2,254,1,The Defiled Nook,party skelteon,0,"['coin (8)', 'skeleton bone', 'margarita', 'loose teeth']",13,3,3,3,1,[],,True,5,-7,,,['the rock band flyers!'],['MULTI-BOUNCE!'],,"[8812, 8838]",,[]
400,2,255,1,The Defiled Nook,spiny skelelton,0,"['coin (8)', 'skeleton bone', 'smart skull', 'spiked femur', 'evil eye', 'skelelton spine', 'succulent marrow', 'Gathered Meat-Clip']",14,3,4,3,1,[],,True,5,-4,,,['the rock band flyers!'],['MULTI-BOUNCE!'],,"[8838, 8870]",,[]
401,2,256,1,The Defiled Nook,party skelteon,0,"['coin (6)', 'skeleton bone', 'margarita', 'loose teeth']",13,3,3,3,1,[],,True,5,-10,,,['the rock band flyers!'],['MULTI-BOUNCE!'],,"[8870, 8896]",,[]
402,2,257,1,The Defiled Nook,spiny skelelton,0,"['coin (8)', 'skeleton bone', 'smart skull', 'evil eye', 'skelelton spine', 'succulent marrow']",11,3,3,1,3,[],,True,5,-6,,,['the rock band flyers!'],['MULTI-BOUNCE!'],,"[8896, 8926]",,[]
403,2,258,1,The Defiled Nook,giant skeelton,0,"['coin (7)', 'skeleton bone', 'skeleton bone', 'skeleton bone']",10,3,4,4,7,[],,True,5,-8,,,['the rock band flyers!'],['MULTI-BOUNCE!'],,"[8926, 8954]",,[]
404,2,259,1,The Defiled Cranny,gluttonous ghuol,0,"['coin (8)', 'coin (10)', 'ghuol ears', 'ghuol guolash', 'coin (4)', 'blue pixel']",245,2,3,3,1,[],,True,5,-1,,,[],['MULTI-BOUNCE!'],,"[8954, 8981]",,[]
405,2,260,0,The Hidden Temple,Baa'baa'bu'ran,1,"['stone wool', 'stone wool', 'stone wool']",0,1,0,0,0,[],,True,0,0,,,[],['USE THE FORCE!'],,"[8981, 8995]",,[]
406,2,260,1,The Hidden Temple,N/A,0,['the Nostril of the Serpent'],0,-1,0,0,0,[],,,0,0,Fitting In,,[],[],,"[8995, 9008]",,[]
407,2,261,0,The Hidden Temple,N/A,1,[],0,-1,0,0,0,[],,,0,0,Fitting In,,[],[],,"[9008, 9023]",1,[]
408,2,261,1,The Hidden Temple,N/A,0,[],0,-1,0,0,0,[],,,0,0,At Least It's Not Full Of Trash,,[],[],,"[9023, 9029]",,[]
409,2,262,1,The Hidden Temple,N/A,0,[],0,-1,0,0,0,[],,,0,0,Beginning at the Beginning of Beginning,,[],[],,"[9029, 9040]",,[]
410,2,263,1,The Hidden Temple,N/A,0,[],0,-1,0,0,0,[],,,0,0,No Visible Means of Support,,[],[],,"[9040, 9079]",,[]
411,2,264,1,The Hidden Park,pygmy blowgunner,0,"['coin (7)', 'deluxe mushroom', 'pygmy blowgun', 'pygmy nose-bone', 'big bad voodoo mask']",305,2,4,1,11,"[('Everything Looks Yellow', 50)]",,True,5,-57,,,[],['FIREBALL BARRAGE!'],,"[9079, 9101]",,[]
412,2,265,1,The Hidden Park,N/A,0,[],0,-1,0,0,0,[],,,0,0,Where Does The Lone Ranger Take His Garbagester?,,[],[],,"[9101, 9106]",,[]
413,2,266,1,The Hidden Park,pygmy blowgunner,0,"['coin (7)', 'pygmy blowgun', 'pygmy nose-bone', 'big bad voodoo mask']",317,3,3,6,8,[],,True,5,0,,,[],"['FIREBALL TOSS!', 'FIREBALL TOSS!']",,"[9106, 9129]",,[]
414,2,267,1,The Hidden Park,boaraffe,0,"['coin (7)', 'long pork']",297,3,3,4,9,[],,True,5,-52,,,[],"['FIREBALL TOSS!', 'FIREBALL TOSS!']",,"[9129, 9151]",,[]
415,2,268,1,The Hidden Park,N/A,0,"['bag of pygmy blood', 'half-size scalpel']",0,-1,0,0,0,[],,,0,0,Where Does The Lone Ranger Take His Garbagester?,,[],[],,"[9151, 9158]",,[]
416,2,269,1,The Hidden Park,pygmy assault squad,0,[],0,3,0,0,0,[],,True,0,-161,,,['the rock band flyers!'],['FIREBALL TOSS!'],,"[9158, 9172]",,[]
417,2,270,1,The Hidden Park,N/A,0,"['antique machete', 'cool whip']",0,-1,0,0,0,[],,,0,0,"Dr. Henry ""Dakota"" Fanning, Ph.D., R.I.P.",,[],[],,"[9172, 9195]",,[]
418,2,271,0,Combing (muscle) Beach Head,N/A,1,[],0,-1,0,0,0,"[('Lack of Body-Building', 50)]",,,0,0,???,,[],[],,"[9195, 9208]",1,[]
419,2,271,0,The Neverending Party,N/A,1,[],0,-1,0,0,0,[],,,0,0,???,,[],[],,"[9208, 9212]",1,[]
420,2,271,0,The Neverending Party,biker,1,['coin (7)'],14,3,0,1,0,[],,True,5,-96,,,['the rock band flyers!'],['DELIVER YOUR THESIS!!'],,"[9212, 9233]",,[]
421,2,271,0,An Overgrown Shrine (Northwest),dense liana,1,['coin (8)'],11,1,0,0,0,[],,True,5,0,,,[],[],,"[9233, 9246]",,[]
422,2,271,0,An Overgrown Shrine (Northwest),dense liana,1,"['coin (8)', 'coin (9)']",11,1,0,0,0,[],,True,5,0,,,[],[],,"[9246, 9261]",,[]
423,2,271,0,An Overgrown Shrine (Northwest),dense liana,1,['coin (7)'],10,1,0,0,0,[],,True,5,0,,,[],[],,"[9261, 9273]",,[]
424,2,271,1,An Overgrown Shrine (Northwest),N/A,0,[],0,-1,0,0,0,[],,,0,0,Earthbound and Down,,[],[],,"[9273, 9278]",,[]
425,2,272,1,The Hidden Apartment Building,pygmy shaman,0,['coin (6)'],198,3,8,2,2,"[('Once-Cursed', 10)]",,True,5,0,,,[],"['OFFER LATTE TO OPPONENT!', 'MULTI-BOUNCE!']",,"[9278, 9302]",,[]
426,2,273,1,The Hidden Apartment Building,pygmy shaman,0,"['coin (7)', 'coin (8)', 'smirking shrunken head', 'colorful toad', 'voodoo glowskull']",247,2,6,2,4,"[('Twice-Cursed', 10)]",,True,5,0,,,[],['MULTI-BOUNCE!'],,"[9302, 9329]",,[]
427,2,274,1,The Hidden Apartment Building,pygmy shaman,0,"['coin (8)', 'smirking shrunken head', 'crude voodoo doll']",202,3,5,5,2,"[('Thrice-Cursed', 10)]",,True,5,-50,,,['the rock band flyers!'],['MULTI-BOUNCE!'],,"[9329, 9356]",,[]
428,2,275,0,The Hidden Apartment Building,pygmy witch lawyer,1,[],0,1,0,0,0,[],,True,0,0,,,[],['REFLEX HAMMER!'],,"[9356, 9362]",,[]
429,2,275,1,The Hidden Apartment Building,pygmy shaman,0,"['coin (6)', 'super deluxe mushroom', 'crude voodoo doll', 'Gathered Meat-Clip']",234,3,2,7,3,"[('Thrice-Cursed', 10)]",,True,5,-52,,,['the rock band flyers!'],['MULTI-BOUNCE!'],,"[9362, 9389]",,[]
430,2,276,1,The Hidden Apartment Building,pygmy shaman,0,"['coin (8)', 'mushroom', 'colorful toad', 'crude voodoo doll', 'coin (5)', 'red pixel']",242,3,2,7,3,"[('Thrice-Cursed', 10)]",,True,5,-50,,,['the rock band flyers!'],['MULTI-BOUNCE!'],,"[9389, 9418]",,[]
431,2,277,1,The Hidden Apartment Building,pygmy witch accountant,0,"['coin (8)', 'adder', 'pygmy adder oil', 'McClusky file (page 1)']",259,3,6,3,3,[],,True,5,-50,,,['the rock band flyers!'],['MULTI-BOUNCE!'],,"[9418, 9452]",,[]
432,2,278,0,The Hidden Apartment Building,pygmy shaman,1,['coin (6)'],200,3,4,4,4,"[('Thrice-Cursed', 10)]",,True,5,-45,,,['the rock band flyers!'],['CHEST X-RAY!'],,"[9452, 9474]",,[]
433,2,278,1,The Hidden Apartment Building,Action Elevator,0,"['moss-covered stone sphere', 'coin (8)']",10,3,2,10,1,[],,,5,-38,,,['the rock band flyers!'],['FIREBALL BARRAGE!'],,"[9474, 9503]",,[]
434,2,279,1,The Defiled Cranny,Death Rattlin',0,"['coin (7)', 'coin (3)', 'red pixel']",14,2,2,5,0,[],,,5,-1,,,[],['FIREBALL BARRAGE!'],,"[9503, 9525]",,[]
435,2,280,1,The Defiled Cranny,huge ghuol,0,"['coin (8)', 'super deluxe mushroom', 'ghuol ears']",929,2,4,7,4,[],,True,5,-1,,,[],['FIREBALL BARRAGE!'],,"[9525, 9555]",,[]
436,2,281,1,The Castle in the Clouds in the Sky (Ground Floor),Procrastination Giant,0,"['coin (6)', 'procrastination potion']",560,3,6,1,4,[],,True,5,-36,,,['the rock band flyers!'],['FIREBALL BARRAGE!'],,"[9555, 9575]",,[]
437,2,282,1,The Castle in the Clouds in the Sky (Ground Floor),Renaissance Giant,0,"['coin (7)', 'Ye Olde Meade', 'Ye Olde Medieval Insult', 'coin (3)', 'white pixel']",324,3,5,4,2,[],,True,5,-43,,,['the rock band flyers!'],['FIREBALL BARRAGE!'],,"[9575, 9598]",,[]
438,2,283,1,The Castle in the Clouds in the Sky (Ground Floor),Foodie Giant,0,"['coin (7)', 'coin (8)', 'giant heirloom grape tomato', 'chipotle wasabi cilantro aioli', 'artisanal hand-squeezed wheatgrass juice']",355,3,2,2,7,[],,True,5,-38,,,['the rock band flyers!'],['FIREBALL BARRAGE!'],,"[9598, 9621]",,[]
439,2,284,0,The Castle in the Clouds in the Sky (Ground Floor),N/A,1,[],0,-1,0,0,0,[],,,0,0,There's No Ability Like Possibility,,[],[],,"[9621, 9626]",1,[]
440,2,284,1,The Castle in the Clouds in the Sky (Ground Floor),Procrastination Giant,0,"['coin (7)', 'procrastination potion', 'coin (4)', 'red pixel']",503,3,2,2,7,[],,True,5,-36,,,['the rock band flyers!'],['FIREBALL BARRAGE!'],,"[9626, 9648]",,[]
441,2,285,1,The Castle in the Clouds in the Sky (Ground Floor),Renaissance Giant,0,"['coin (7)', 'Ye Olde Meade', 'Ye Olde Medieval Insult']",381,3,6,4,1,[],,True,5,-43,,,['the rock band flyers!'],['FIREBALL BARRAGE!'],,"[9648, 9669]",,[]
442,2,286,1,The Castle in the Clouds in the Sky (Ground Floor),Procrastination Giant,0,"['coin (7)', 'procrastination potion', 'coin (5)', 'white pixel', 'Gathered Meat-Clip']",468,3,3,2,6,[],,True,5,-32,,,['the rock band flyers!'],['FIREBALL BARRAGE!'],,"[9669, 9698]",,[]
443,2,287,1,The Castle in the Clouds in the Sky (Ground Floor),Possibility Giant,0,"['coin (7)', 'probability potion', 'chaos butterfly', 'coin (3)', 'white pixel']",514,3,4,1,6,[],,True,5,-38,,,['the rock band flyers!'],['FIREBALL BARRAGE!'],,"[9698, 9721]",,[]
444,2,288,1,The Castle in the Clouds in the Sky (Ground Floor),Procrastination Giant,0,"['coin (6)', 'healthy juice', 'procrastination potion']",462,3,4,0,7,[],,True,5,-38,,,['the rock band flyers!'],['FIREBALL BARRAGE!'],,"[9721, 9741]",,[]
445,2,289,1,The Castle in the Clouds in the Sky (Ground Floor),Procrastination Giant,0,"['coin (7)', 'procrastination potion', 'coin (5)', 'white pixel']",490,3,3,5,3,[],,True,5,-33,,,['the rock band flyers!'],['FIREBALL BARRAGE!'],,"[9741, 9763]",,[]
446,2,290,1,The Castle in the Clouds in the Sky (Ground Floor),N/A,0,[],0,-1,0,0,0,[],,,0,0,"Top of the Castle, Ma",,[],[],,"[9763, 9810]",,[]
447,2,291,0,Combing (mysticality) Beach Head,N/A,1,[],0,-1,0,0,0,"[(""We're All Made of Starfish"", 50)]",,,0,0,???,,[],[],,"[9810, 9885]",1,[]
448,2,291,0,Your Mushroom Garden,N/A,1,[],0,-1,0,0,0,[],,,0,0,???,,[],[],,"[9885, 9889]",1,[]
449,2,291,0,Your Mushroom Garden,piranha plant,1,"['coin (8)', 'coin (8)', 'piranha pollen']",15,2,30,13,12,[],,True,5,0,,,[],['FIREBALL BARRAGE!'],,"[9889, 9908]",,[]
450,2,291,0,Your Mushroom Garden,piranha plant,1,"['coin (6)', 'coin (8)', 'piranha pollen']",14,2,10,11,32,[],,True,5,0,,,[],['FIREBALL BARRAGE!'],,"[9908, 9927]",,[]
451,2,291,0,Your Mushroom Garden,piranha plant,1,"['coin (6)', 'coin (9)', 'piranha pollen']",12,2,16,28,10,[],,True,5,0,,,[],['FIREBALL BARRAGE!'],,"[9927, 9946]",,[]
452,2,291,0,Your Mushroom Garden,piranha plant,1,"['coin (6)', 'fizzy soda', 'piranha pollen']",13,2,16,10,28,[],,True,5,0,,,[],['FIREBALL BARRAGE!'],,"[9946, 9965]",,[]
453,2,291,0,Your Mushroom Garden,piranha plant,1,"['coin (8)', 'coin (9)', 'piranha pollen']",11,2,9,26,18,[],,True,5,0,,,[],['FIREBALL BARRAGE!'],,"[9965, 9984]",,[]
454,2,291,0,Your Mushroom Garden,N/A,1,['free-range mushroom'],0,-1,0,0,0,[],,,0,0,The Mushy Center,,[],[],,"[9984, 9993]",1,[]
455,2,291,1,The Oasis,N/A,0,[],0,-1,0,0,0,"[('Ultrahydrated', 5)]",,,0,0,"Glug, Glug, Glug",,[],[],,"[9993, 9997]",,[]
456,2,292,1,The Oasis,N/A,0,['stone rose'],0,-1,0,0,0,[],,,0,0,All Across the Sands,,[],[],,"[9997, 10017]",,[]
457,2,293,1,"The Arid, Extra-Dry Desert",cactuary,0,"['coin (7)', 'cactus fruit', 'handful of sand', 'bit-o-cactus']",274,3,6,3,6,[],,True,5,-38,,,['the rock band flyers!'],['FIREBALL BARRAGE!'],,"[10017, 10041]",,[]
458,2,294,1,"The Arid, Extra-Dry Desert",swarm of fire ants,0,"['coin (7)', 'ant agonist', 'handful of sand', 'worm-riding manual page (2)']",151,3,2,3,11,[],,True,5,-40,,,['the rock band flyers!'],['FIREBALL BARRAGE!'],,"[10041, 10065]",,[]
459,2,295,1,"The Arid, Extra-Dry Desert",giant giant giant centipede,0,"['coin (7)', 'giant cactus quill', 'centipede eggs', 'handful of sand', 'handful of sand']",505,3,10,2,4,[],,True,5,-38,,,['the rock band flyers!'],['FIREBALL BARRAGE!'],,"[10065, 10089]",,[]
460,2,296,1,The Copperhead Club,Niles Collins the bartender,0,['coin (8)'],306,2,2,0,14,[],,,5,-36,,,[],['FIREBALL BARRAGE!'],,"[10089, 10116]",,[]
461,3,297,0,The Copperhead Club,waiter dressed as a ninja,1,[],0,1,0,0,0,[],,True,0,-35,,,[],[],,"[10116, 10159]",,[]
462,3,297,0,Boxing Daycare,N/A,1,['bauxite bow-tie'],0,-1,0,0,0,[],,,0,0,Have a Boxing Daydream,,[],[],,"[10159, 10195]",1,[]
463,3,297,1,The Castle in the Clouds in the Sky (Top Floor),N/A,0,[],0,-1,0,0,0,[],,,0,0,Flavor of a Raver,,[],[],,"[10195, 10210]",,[]
464,3,298,1,The Castle in the Clouds in the Sky (Top Floor),N/A,0,"['steam-powered model rocketship', 'giant discarded plastic fork']",0,-1,0,0,0,[],,,0,0,Copper Feel,,[],[],,"[10210, 10252]",,[]
465,3,299,1,The Oasis,N/A,0,[],0,-1,0,0,0,"[('Ultrahydrated', 5)]",,,0,0,"Glug, Glug, Glug",,[],[],,"[10252, 10262]",,[]
466,3,300,0,An Overgrown Shrine (Northeast),dense liana,1,['coin (8)'],0,1,0,0,0,[],,True,5,0,,,[],[],,"[10262, 10272]",,[]
467,3,300,0,An Overgrown Shrine (Northeast),dense liana,1,['coin (6)'],0,1,0,0,0,[],,True,5,0,,,[],[],,"[10272, 10282]",,[]
468,3,300,0,An Overgrown Shrine (Northeast),dense liana,1,"['coin (7)', 'coin (8)', 'coin (5)', 'white pixel']",0,1,0,0,0,[],,True,5,0,,,[],[],,"[10282, 10295]",,[]
469,3,300,0,An Overgrown Shrine (Southeast),dense liana,1,['coin (8)'],0,1,0,0,0,[],,True,5,0,,,[],[],,"[10295, 10305]",,[]
470,3,300,0,An Overgrown Shrine (Southeast),dense liana,1,"['coin (7)', 'ten-leaf clover']",0,1,0,0,0,[],,True,5,0,,,[],[],,"[10305, 10319]",,[]
471,3,300,0,An Overgrown Shrine (Southeast),dense liana,1,"['coin (7)', 'coin (5)', 'green pixel']",0,1,0,0,0,[],,True,5,0,,,[],[],,"[10319, 10332]",,[]
472,3,300,0,An Overgrown Shrine (Southwest),dense liana,1,"['coin (7)', 'coin (3)', 'green pixel']",0,1,0,0,0,[],,True,5,0,,,[],[],,"[10332, 10344]",,[]
473,3,300,0,An Overgrown Shrine (Southwest),dense liana,1,"['coin (8)', 'coin (5)', 'blue pixel']",0,1,0,0,0,[],,True,5,0,,,[],[],,"[10344, 10356]",,[]
474,3,300,0,An Overgrown Shrine (Southwest),dense liana,1,['coin (6)'],0,1,0,0,0,[],,True,5,0,,,[],[],,"[10356, 10366]",,[]
475,3,300,0,A Massive Ziggurat,dense liana,1,['coin (8)'],0,1,0,0,0,[],,True,5,0,,,[],[],,"[10366, 10376]",,[]
476,3,300,0,A Massive Ziggurat,dense liana,1,['coin (8)'],0,1,0,0,0,[],,True,5,0,,,[],[],,"[10376, 10386]",,[]
477,3,300,0,A Massive Ziggurat,dense liana,1,"['coin (8)', 'coin (10)']",0,1,0,0,0,[],,True,5,0,,,[],[],,"[10386, 10397]",,[]
478,3,300,1,An Overgrown Shrine (Northeast),N/A,0,[],0,-1,0,0,0,[],,,0,0,Air Apparent,,[],[],,"[10397, 10402]",,[]
479,3,301,0,The Hidden Office Building,sausage goblin,1,"['coin (8)', 'magical sausage casing', 'coin (5)', 'red pixel']",91,6,11,25,12,[],,,5,-107,,,['the rock band flyers!'],"['MULTI-BOUNCE!', 'JUMP ATTACK!', 'JUMP ATTACK!', 'JUMP ATTACK!']",,"[10402, 10442]",,[]
480,3,301,0,The Hidden Office Building,pygmy witch lawyer,1,[],0,1,0,0,0,[],,True,0,0,,,['the short writ of habeas corpus!'],[],,"[10442, 10448]",,[]
481,3,301,1,The Hidden Office Building,pygmy witch accountant,0,"['coin (6)', 'fizzy soda', 'adder', 'short calculator', 'McClusky file (page 2)']",184,4,2,5,5,[],,True,5,0,,,[],"['OFFER LATTE TO OPPONENT!', 'LECTURE ON RELATIVITY!', 'MULTI-BOUNCE!']",,"[10448, 10473]",,[]
482,3,302,1,The Hidden Office Building,pygmy witch accountant,0,"['coin (7)', 'adder', 'coin (5)', 'red pixel', 'McClusky file (page 3)', 'Gathered Meat-Clip']",205,3,8,0,4,[],,True,5,0,,,['the rock band flyers!'],['MULTI-BOUNCE!'],,"[10473, 10509]",,[]
483,3,303,0,The Hidden Office Building,pygmy headhunter,1,[],0,1,0,0,0,[],,True,0,0,,,['the human musk!'],[],,"[10509, 10515]",,[]
484,3,303,1,The Hidden Office Building,N/A,0,['boring binder clip'],0,-1,0,0,0,[],,,0,0,Working Holiday,,[],[],,"[10515, 10521]",,[]
485,3,304,1,The Hidden Office Building,pygmy witch accountant,0,"['coin (6)', 'pygmy adder oil', 'McClusky file (page 4)']",217,2,8,1,2,[],,True,5,0,,,[],['FIREBALL TOSS!'],,"[10521, 10537]",,[]
486,3,305,1,The Hidden Office Building,pygmy witch accountant,0,"['coin (8)', 'adder', 'short calculator', 'McClusky file (page 5)']",182,2,0,0,0,[],,True,5,0,,,[],['FIREBALL TOSS!'],,"[10537, 10562]",,[]
487,3,306,1,An Overgrown Shrine (Southwest),N/A,0,[],0,-1,0,0,0,[],,,0,0,Water You Dune,,[],[],,"[10562, 10575]",,[]
488,3,307,0,The Hidden Hospital,pygmy orderlies,1,[],0,1,0,0,0,[],,True,0,0,,,[],['THROW LATTE ON OPPONENT!'],,"[10575, 10583]",,[]
489,3,307,1,The Hidden Hospital,pygmy witch surgeon,0,"['coin (7)', 'surgical mask']",494,3,0,2,8,[],,True,5,0,,,['the rock band flyers!'],['MULTI-BOUNCE!'],,"[10583, 10606]",,[]
490,3,308,0,The Hidden Office Building,sausage goblin,1,"['coin (6)', 'red-hot sausage fork', 'magical sausage casing']",197,3,14,8,11,[],,,5,-42,,,['the rock band flyers!'],['MULTI-BOUNCE!'],,"[10606, 10637]",,[]
491,3,308,1,The Hidden Hospital,pygmy witch surgeon,0,"['coin (7)', 'healthy juice', 'bloodied surgical dungarees']",530,4,0,1,8,[],,True,5,-42,,,['the rock band flyers!'],"['CHEAT CODE: REPLACE ENEMY!', 'MULTI-BOUNCE!']",,"[10637, 10662]",,['pygmy witch nurse']
